TissueID;229ELogical;2bLogical;2bBasalLogical;Lineage;Location;Species
FO1-A-T59;0;0;0;;Forikrom;Coleura afra
FO1-A-T6;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T61;0;0;0;;Forikrom;Coleura afra
FO1-A-T64;0;0;0;;Forikrom;Coleura afra
FO1-A-T66;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T67;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T68;0;0;0;;Forikrom;Coleura afra
FO1-A-T70;0;0;0;;Forikrom;Coleura afra
FO1-A-T71;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T74;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T77;0;0;0;;Forikrom;Coleura afra
FO1-A-T8;0;0;0;;Forikrom;Coleura afra
FO1-A-T83;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-A-T84;0;0;0;;Forikrom;Rhinolophus landeri
FO1-A-T86;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-A-T88;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Coleura afra
FO1-A-T9;0;0;0;;Forikrom;Coleura afra
FO1-A-T92;0;0;0;;Forikrom;Rhinolophus landeri
FO1-A-T95;0;0;0;;Forikrom;Coleura afra
FO1-A-T97;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-A-T98;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-D-T105;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-D-T108;0;0;0;;Forikrom;Coleura afra
FO1-D-T110;0;0;0;;Forikrom;Coleura afra
FO1-D-T117;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-D-T12;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T22;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T26;0;0;0;;Forikrom;Coleura afra
FO1-D-T3;0;0;0;;Forikrom;Coleura afra
FO1-D-T34;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T4;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-D-T42;0;0;0;;Forikrom;Coleura afra
FO1-D-T43;0;0;0;;Forikrom;Coleura afra
FO1-D-T50;0;0;0;;Forikrom;Coleura afra
FO1-D-T60;0;0;0;;Forikrom;Coleura afra
FO1-D-T76;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-D-T95;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T96;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T97;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T98;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-D-T99;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T12;0;0;0;;Forikrom;Rhinolophus landeri
FO1-E-T13;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T19;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T21;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T31;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-E-T40;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T41;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T44;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-E-T51;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T53;0;0;0;;Forikrom;Coleura afra
FO1-E-T55;0;0;0;;Forikrom;Hipposideros cf gigas
FO1-E-T58;0;0;0;;Forikrom;Coleura afra
FO1-E-T59;0;0;0;;Forikrom;Coleura afra
FO1-E-T63;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-E-T68;0;0;0;;Forikrom;Rhinolophus landeri
FO1-F-T19;0;0;0;;Forikrom;Rhinolophus landeri
FO1-F-T26;0;0;0;;Forikrom;Micropteropus pusillus
FO1-F-T49;0;0;0;;Forikrom;Hipposideros cf gigas
FO1-F-T50;0;0;0;;Forikrom;Hipposideros cf gigas
FO1-F-T52;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-F-T6;0;0;0;;Forikrom;Rhinolophus landeri
FO1-G-T10;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T23;0;0;0;;Forikrom;Coleura afra
FO1-G-T27;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T34;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T45;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T47;0;0;0;;Forikrom;Coleura afra
FO1-G-T52;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T60;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T66;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T69;0;0;0;;Forikrom;Hipposideros cf gigas
FO1-G-T70;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T74;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-G-T86;0;0;0;;Forikrom;Coleura afra
FO1-G-T97;0;0;0;;Forikrom;Lissonycteris angolensis
FO1-H-T206;0;0;0;;Forikrom;Hipposideros cf gigas
;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T22;0;0;0;;Forikrom;Coleura afra
FO1-J-T23;0;0;0;;Forikrom;Coleura afra
FO1-J-T27;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T28;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T31;0;0;0;;Forikrom;Coleura afra
FO1-J-T37;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T40;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T52;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T61;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T64;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T66;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T71;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T78;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T79;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T88;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-J-T93;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T11;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T17;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T26;0;0;0;;Forikrom;Coleura afra
FO1-K-T27;0;0;0;;Forikrom;Coleura afra
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T41;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T44;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T63;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T64;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T71;0;0;0;;Forikrom;Coleura afra
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-K-T90;0;0;0;;Forikrom;Rhinolophus landeri
FO1-K-T94;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-L-T22;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-L-T23;0;0;0;;Forikrom;Coleura afra
FO1-L-T24;0;0;0;;Forikrom;Coleura afra
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-L-T32;0;0;0;;Forikrom;Coleura afra
FO1-L-T47;0;0;0;;Forikrom;Coleura afra
FO1-L-T48;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-L-T54;0;0;0;;Forikrom;Coleura afra
FO1-L-T63;0;0;0;;Forikrom;Coleura afra
FO1-L-T72;0;0;0;;Forikrom;Coleura afra
FO1-L-T80;0;0;0;;Forikrom;Coleura afra
FO1-L-T82;0;0;0;;Forikrom;Coleura afra
FO1-L-T85;0;0;0;;Forikrom;Hipposideros cf gigas
FO1-M-T134;0;0;0;;Forikrom;Hipposideros cf gigas
FO1-M-T139;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-M-T147;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-M-T15;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-M-T153;0;0;0;;Forikrom;Nycteris cf gambiensis
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-M-T160;0;0;0;;Forikrom;Coleura afra
;0;0;0;;Forikrom;Nycteris cf gambiensis
FO1-M-T39;0;0;0;;Forikrom;Coleura afra
FO1-M-T75;0;0;0;;Forikrom;Hipposideros cf gigas
FO2-E-T13;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T15;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T17;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T25;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T34;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T46;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T5;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-E-T9;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-F-T1;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-F-T25;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-F-T6;0;0;0;;Forikrom;Nycteris cf gambiensis
FO2-F-T8;0;0;0;;Forikrom;Nycteris cf gambiensis
KW1-B-T118;0;0;0;;Kwamang;Nycteris cf gambiensis
;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-B-T134;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-B-T157;0;0;0;;Kwamang;Hipposideros jonesi
KW1-B-T172;0;1;0;;Kwamang;Hipposideros jonesi
KW1-B-T181;0;0;0;;Kwamang;Hipposideros jonesi
KW1-B-T188;0;0;0;;Kwamang;Hipposideros jonesi
KW1-C-T135;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-C-T15;0;0;0;;Kwamang;Hipposideros jonesi
KW1-C-T152;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-C-T217;0;0;0;;Kwamang;Hipposideros jonesi
KW1-C-T220;0;0;0;;Kwamang;Hipposideros jonesi
KW1-C-T221;0;0;0;;Kwamang;Hipposideros jonesi
KW1-C-T30;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-C-T57;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-C-T96;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-D-T100;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T102;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T20;0;0;0;;Kwamang;Hipposideros jonesi
;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T33;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T37;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T42;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T44;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T47;0;0;0;;Kwamang;Hipposideros jonesi
KW1-D-T61;0;0;0;;Kwamang;Hipposideros jonesi
KW1-E-T126;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-E-T129;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-E-T136;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-E-T233;0;0;0;;Kwamang;Hipposideros jonesi
KW1-E-T72;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-T58;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-T60;0;0;0;;Kwamang;Rhinolophus sp.
KW1-T71;0;1;0;;Kwamang;Rhinolophus sp.
KW1-F-T184;0;0;0;;Kwamang;Hipposideros jonesi
KW1-F-T189;0;0;0;;Kwamang;Hipposideros jonesi
KW1-F-T95;0;0;0;;Kwamang;Nycteris cf gambiensis
;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-G-T83;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-G-T97;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T103;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T109;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T110;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T111;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T114;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-H-T122;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T15;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T167;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-H-T175;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T176;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T183;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T184;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T186;0;0;0;;Kwamang;Hipposideros cf gigas
KW1-H-T53;0;0;0;;Kwamang;Hipposideros jonesi
KW1-H-T98;0;0;0;;Kwamang;Hipposideros jonesi
KW1-K-T139;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-M-T177;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-M-T180;0;0;0;;Kwamang;Nycteris cf gambiensis
KW1-M-T99;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-A-T12;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T17;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T2;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T20;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T23;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T24;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T26;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T27;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T28;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T29;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T30;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T32;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T33;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T34;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T36;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T37;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T4;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T40;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T41;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T44;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T45;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T46;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-A-T48;0;0;0;;Kwamang;Hipposideros jonesi
KW2-A-T53;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-A-T56;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-A-T64;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-A-T8;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T10;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T12;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T17;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T19;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T20;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T24;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T25;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T3;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T30;0;1;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T31;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T33;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T37;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T38;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T39;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T44;0;0;1;;Kwamang;Hipposideros cf gigas
KW2-C-T5;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T7;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T8;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-C-T9;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T10;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T122;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T124;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T127;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T13;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T130;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T131;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T132;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T137;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T14;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T140;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T143;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T15;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T163;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T17;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T20;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T30;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T35;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T38;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T40;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T43;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T48;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T5;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T58;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T62;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T7;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T85;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-D-T9;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T1;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T11;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T12;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T141;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T19;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T2;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T20;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T203;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-E-T21;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T218;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-E-T22;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T24;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T28;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T29;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T32;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T33;0;0;0;;Kwamang;Nycteris cf gambiensis
;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T35;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T36;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T37;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T4;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T50;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T53;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T58;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T59;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T6;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T61;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T65;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T8;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T82;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T84;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T86;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T9;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T93;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-E-T97;0;0;0;;Kwamang;Rhinolophus landeri
KW2-F-T108;0;0;0;;Kwamang;Rhinolophus landeri
;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-F-T206;0;1;0;;Kwamang;Hipposideros cf gigas
KW2-F-T209;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-F-T226;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-F-T24;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-G-T105;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-G-T139;0;0;0;;Kwamang;Hipposideros jonesi
KW2-G-T15;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-G-T37;0;1;0;;Kwamang;Hipposideros jonesi
KW2-G-T5;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-G-T51;0;0;0;;Kwamang;Hipposideros jonesi
KW2-G-T9;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-H-T136;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-H-T21;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-H-T66;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-J-T10;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-J-T102;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-J-T108;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-J-T59;0;0;0;;Kwamang;Rhinolophus landeri
KW2-J-T6;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-J-T7;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-J-T9;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-K-T141;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-K-T17;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-K-T187;0;0;0;;Kwamang;Hipposideros cf gigas
KW2-K-T20;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-K-T47;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-K-T8;0;0;0;;Kwamang;Nycteris cf gambiensis
KW2-L-T20;0;0;0;;Kwamang;Hipposideros jonesi
;0;0;0;;Kwamang;Hipposideros cf gigas
;0;0;0;;Kwamang;Micropteropus pusillus
KW3-F-T18;0;0;0;;Kwamang;Hipposideros jonesi
KW3-F-T19;0;0;0;;Kwamang;Nanonycteris veldkampi
KW3-F-T4;0;0;0;;Kwamang;Hipposideros jonesi
KW3-F-T7;0;0;0;;Kwamang;Nanonycteris veldkampi
